variant_id,rsid,old_class,new_class,total_publications,citations_causing_change,change_significance,pubs_before_change,pubs_after_change,recent_publication_surge,mean_impact_factor,max_impact_factor,high_impact_count,unique_journals
619794,1567789440,Conflicting interpretations,Likely benign,3,2,1.5,2,1,0,4.633333333333334,7.9,0,3
619795,1246456207,Conflicting interpretations,Likely benign,6,2,1.5,6,0,0,23.566666666666666,102.0,2,6
619796,1060504576,Conflicting interpretations,Likely benign,3,2,1.5,3,0,0,31.100000000000005,83.4,1,3
626902,1567793946,Conflicting interpretations,Likely benign,2,2,1.5,2,0,0,4.0,4.0,0,1
627654,1567797783,Conflicting interpretations,Likely benign,2,2,1.5,2,0,0,4.0,4.0,0,1
627698,1567799713,Conflicting interpretations,Uncertain significance,3,2,0.5,3,0,0,3.3333333333333335,4.0,0,2
627858,1567778440,Conflicting interpretations,Likely benign,2,2,1.5,2,0,0,4.0,4.0,0,1
627936,1567805965,Conflicting interpretations,Likely benign,6,4,1.5,6,0,0,25.599999999999998,134.4,1,4
627997,1555589046,Conflicting interpretations,Likely benign,2,2,1.5,2,0,0,4.0,4.0,0,1
628085,1060502351,Conflicting interpretations,Likely benign,6,2,1.5,6,0,0,20.599999999999998,102.0,1,4
628112,1567800230,Conflicting interpretations,Likely benign,2,2,1.5,2,0,0,4.0,4.0,0,1
628196,80357149,Conflicting interpretations,Likely benign,23,4,1.5,21,2,0,16.55652173913043,102.0,8,16
628230,1458197554,Conflicting interpretations,Likely benign,7,2,1.5,7,0,0,18.87142857142857,102.0,1,5
628250,397509250,Conflicting interpretations,Likely benign,5,2,1.5,4,1,0,19.78,83.4,1,5
628251,1228972723,Conflicting interpretations,Likely benign,7,2,1.5,7,0,0,20.185714285714287,102.0,2,5
628386,1173254670,Conflicting interpretations,Likely benign,8,2,1.5,7,1,0,20.1125,102.0,2,6
628401,1567768534,Conflicting interpretations,Likely benign,2,1,1.5,1,1,0,3.0,4.0,0,2
628413,1567796202,Conflicting interpretations,Likely benign,2,2,1.5,2,0,0,4.0,4.0,0,1
628452,1567793641,Conflicting interpretations,Likely benign,6,5,1.5,6,0,0,27.033333333333335,134.4,1,3
628457,786202386,Conflicting interpretations,Likely benign,16,2,1.5,15,1,0,13.275,102.0,4,12
628486,1567810999,Conflicting interpretations,Uncertain significance,5,4,0.5,4,1,0,10.239999999999998,32.3,1,4
628528,1567800850,Conflicting interpretations,Likely benign,3,2,1.5,3,0,0,3.3333333333333335,4.0,0,2
628537,1567792594,Conflicting interpretations,Likely benign,3,2,1.5,3,0,0,3.3333333333333335,4.0,0,2
628544,876659527,Conflicting interpretations,Likely benign,11,2,1.5,11,0,0,14.390909090909089,102.0,1,9
628571,967027857,Conflicting interpretations,Uncertain significance,2,2,0.5,2,0,0,4.0,4.0,0,1
628573,1567798739,Conflicting interpretations,Likely benign,2,2,1.5,2,0,0,4.0,4.0,0,1
628587,1567795889,Conflicting interpretations,Uncertain significance,2,2,0.5,2,0,0,4.0,4.0,0,1
628623,1567797589,Conflicting interpretations,Likely benign,3,2,1.5,3,0,0,3.3333333333333335,4.0,0,2
628627,759655692,Conflicting interpretations,Likely benign,8,2,1.5,8,0,0,16.5625,102.0,1,7
628747,1567796489,Conflicting interpretations,Likely benign,3,2,1.5,3,0,0,3.3333333333333335,4.0,0,2
628750,757933953,Conflicting interpretations,Likely benign,8,2,1.5,8,0,0,21.5375,102.0,3,6
628756,1567800029,Conflicting interpretations,Likely benign,2,2,1.5,2,0,0,4.0,4.0,0,1
628831,1567791612,Conflicting interpretations,Likely benign,2,2,1.5,2,0,0,4.0,4.0,0,1
628928,1060504575,Conflicting interpretations,Likely benign,4,1,1.5,4,0,0,27.5,102.0,1,4
628929,1567793330,Conflicting interpretations,Likely benign,3,2,1.5,3,0,0,3.3333333333333335,4.0,0,2
628971,748410422,Conflicting interpretations,Likely benign,8,2,1.5,8,0,0,17.65,102.0,2,6
628997,1567794535,Conflicting interpretations,Likely benign,2,2,1.5,2,0,0,4.0,4.0,0,1
629008,1567789081,Conflicting interpretations,Likely benign,2,2,1.5,2,0,0,4.0,4.0,0,1
629034,1135401850,Conflicting interpretations,Likely benign,6,2,1.5,6,0,0,20.599999999999998,102.0,1,4
629066,1567795966,Conflicting interpretations,Likely benign,3,2,1.5,3,0,0,3.3333333333333335,4.0,0,2
629134,1555592280,Conflicting interpretations,Likely benign,3,2,1.5,3,0,0,3.3333333333333335,4.0,0,2
629161,80357036,Conflicting interpretations,Likely benign,15,2,1.5,14,1,1,15.133333333333333,102.0,4,11
629195,1567793093,Conflicting interpretations,Likely benign,2,2,1.5,2,0,0,4.0,4.0,0,1
629201,1567792553,Conflicting interpretations,Likely benign,2,2,1.5,2,0,0,4.0,4.0,0,1
629227,431825420,Conflicting interpretations,Uncertain significance,9,2,0.5,9,0,0,18.933333333333334,102.0,3,6
629251,1567772408,Conflicting interpretations,Uncertain significance,10,8,0.5,10,0,0,47.88000000000001,134.4,5,6
629376,1567801705,Conflicting interpretations,Likely benign,2,2,1.5,2,0,0,4.0,4.0,0,1
629600,1567801570,Conflicting interpretations,Likely benign,3,2,1.5,3,0,0,3.3333333333333335,4.0,0,2
629871,80357243,Conflicting interpretations,Likely pathogenic,21,9,0.5,21,0,0,21.709523809523812,134.4,7,16
629962,1567800665,Conflicting interpretations,Likely benign,2,2,1.5,2,0,0,4.0,4.0,0,1
629997,1567795916,Conflicting interpretations,Likely benign,2,2,1.5,2,0,0,4.0,4.0,0,1
630049,80356980,Conflicting interpretations,Likely benign,6,2,1.5,6,0,0,20.599999999999998,102.0,1,4
630051,1567790509,Conflicting interpretations,Likely benign,2,2,1.5,2,0,0,4.0,4.0,0,1
630054,1567790971,Conflicting interpretations,Likely benign,3,2,1.5,3,0,0,3.3333333333333335,4.0,0,2
630058,1567793674,Conflicting interpretations,Likely benign,2,2,1.5,2,0,0,4.0,4.0,0,1
630092,1015073230,Conflicting interpretations,Likely benign,9,2,1.5,7,2,0,19.07777777777778,102.0,3,6
630093,959797914,Conflicting interpretations,Uncertain significance,8,2,0.5,8,0,0,21.75,102.0,3,6
630121,774593602,Conflicting interpretations,Likely benign,9,2,1.5,9,0,0,18.211111111111112,102.0,2,7
630122,45599040,Conflicting interpretations,Likely benign,7,2,1.5,7,0,0,19.485714285714288,102.0,1,5
630123,757632961,Conflicting interpretations,Likely benign,5,2,1.5,5,0,0,24.32,102.0,1,3
630124,749417532,Conflicting interpretations,Likely benign,9,2,1.5,9,0,0,19.466666666666665,102.0,3,7
630125,753286589,Conflicting interpretations,Likely benign,6,2,1.5,6,0,0,20.599999999999998,102.0,1,4
630126,866257451,Conflicting interpretations,Likely benign,13,2,1.5,13,0,0,16.676923076923075,102.0,3,11
630128,760864137,Conflicting interpretations,Likely benign,6,2,1.5,6,0,0,21.73333333333333,102.0,1,4
630129,756748588,Conflicting interpretations,Likely benign,8,2,1.5,8,0,0,17.9375,102.0,2,6
630130,56100707,Conflicting interpretations,Likely benign,9,2,1.5,9,0,0,19.833333333333332,102.0,3,7
630131,763051683,Conflicting interpretations,Likely benign,13,2,1.5,13,0,0,16.423076923076923,102.0,3,10
630188,1567791181,Conflicting interpretations,Uncertain significance,3,2,0.5,3,0,0,4.0,4.0,0,1
630428,876658606,Conflicting interpretations,Likely benign,9,4,1.5,9,0,0,18.3,102.0,2,7
630445,1567802220,Conflicting interpretations,Likely benign,2,2,1.5,2,0,0,4.0,4.0,0,1
630466,1452826319,Conflicting interpretations,Likely benign,9,3,1.5,9,0,0,33.48888888888889,134.4,4,7
630631,1567790889,Conflicting interpretations,Uncertain significance,3,2,0.5,3,0,0,3.3333333333333335,4.0,0,2
630796,763639161,Conflicting interpretations,Likely benign,10,2,1.5,9,0,0,13.66,102.0,1,7
630900,80357077,Conflicting interpretations,Likely benign,9,2,1.5,9,0,0,17.61111111111111,102.0,2,6
630907,1567794912,Conflicting interpretations,Likely benign,2,2,1.5,2,0,0,4.0,4.0,0,1
630951,1397965282,Conflicting interpretations,Likely benign,10,3,1.5,8,2,0,22.479999999999997,102.0,2,8
630988,1567792698,Conflicting interpretations,Uncertain significance,4,3,0.5,3,1,0,5.875,9.6,0,4
631034,1567792523,Conflicting interpretations,Likely benign,2,2,1.5,2,0,0,4.0,4.0,0,1
631061,1567769244,Conflicting interpretations,Likely pathogenic,4,2,0.5,2,2,0,23.35,83.4,1,3
631083,1567798771,Conflicting interpretations,Likely benign,3,2,1.5,3,0,0,3.3333333333333335,4.0,0,2
631084,886037990,Conflicting interpretations,Likely benign,10,2,1.5,9,1,0,15.91,102.0,2,8
631155,1567797015,Conflicting interpretations,Uncertain significance,2,2,0.5,2,0,0,4.0,4.0,0,1
631163,1567789887,Conflicting interpretations,Likely benign,2,2,1.5,2,0,0,4.0,4.0,0,1
631233,1567794885,Conflicting interpretations,Likely benign,2,2,1.5,2,0,0,4.0,4.0,0,1
631240,1567802284,Conflicting interpretations,Uncertain significance,2,2,0.5,2,0,0,4.0,4.0,0,1
631260,397508893,Conflicting interpretations,Likely benign,12,2,1.5,12,0,0,20.366666666666664,102.0,4,9
631326,397509098,Conflicting interpretations,Likely benign,7,2,1.5,7,0,0,19.4,102.0,2,5
631379,80357344,Conflicting interpretations,Likely benign,11,2,1.5,11,0,0,16.099999999999998,102.0,2,7
631383,1567796448,Conflicting interpretations,Likely benign,2,2,1.5,2,0,0,4.0,4.0,0,1
631419,397509226,Conflicting interpretations,Likely benign,11,3,1.5,10,1,0,24.0,102.0,4,9
632611,1597853155,Conflicting interpretations,Uncertain significance,5,5,0.5,5,0,0,8.48,9.6,0,2
632617,767144634,Conflicting interpretations,Likely benign,2,2,1.5,2,0,0,6.8,9.6,0,2
632677,1567793005,Conflicting interpretations,Likely benign,1,1,1.5,1,0,0,4.0,4.0,0,1
632678,1567796243,Conflicting interpretations,Pathogenic,3,2,1.5,2,1,0,3.966666666666667,6.9,0,3
632681,1567790638,Conflicting interpretations,Likely benign,3,2,1.5,3,0,0,3.3333333333333335,4.0,0,2
632683,1567791322,Conflicting interpretations,Likely benign,2,2,1.5,2,0,0,4.0,4.0,0,1
633089,876660885,Conflicting interpretations,Likely benign,6,2,1.5,6,0,0,20.599999999999998,102.0,1,4
633090,368058346,Conflicting interpretations,Likely benign,3,2,1.5,3,0,0,4.5,7.5,0,3
633092,730881476,Conflicting interpretations,Likely benign,7,2,1.5,7,0,0,18.228571428571428,102.0,1,4
633093,80357335,Conflicting interpretations,Likely benign,14,1,1.5,13,1,1,14.657142857142857,102.0,4,11
633094,1567797539,Conflicting interpretations,Likely benign,3,2,1.5,3,0,0,3.3333333333333335,4.0,0,2
633097,770002293,Conflicting interpretations,Likely benign,7,1,1.5,7,0,0,25.342857142857145,102.0,2,6
633098,886040233,Conflicting interpretations,Benign,9,2,2.5,8,1,1,18.88888888888889,102.0,3,9
633100,1567778176,Conflicting interpretations,Pathogenic,3,2,1.5,2,1,0,4.633333333333334,7.9,0,3
634740,1567788936,Conflicting interpretations,Likely benign,5,4,1.5,5,0,0,6.279999999999999,9.6,0,4
638952,80357410,Conflicting interpretations,Likely pathogenic,37,13,0.5,32,5,1,14.016216216216216,102.0,14,30
638983,786203804,Conflicting interpretations,Uncertain significance,4,3,0.5,4,0,0,3.5,4.0,0,2
640718,1597860926,Conflicting interpretations,Likely benign,4,3,1.5,4,0,0,3.5,4.0,0,2
641832,1597872603,Conflicting interpretations,Uncertain significance,4,3,0.5,4,0,0,3.5,4.0,0,2
641842,1555590804,Conflicting interpretations,Uncertain significance,3,2,0.5,3,0,0,4.0,6.0,0,3
642954,1597869238,Conflicting interpretations,Likely benign,4,3,1.5,4,0,0,3.5,4.0,0,2
643434,1597878824,Conflicting interpretations,Likely benign,4,3,1.5,4,0,0,3.5,4.0,0,2
644391,1597825629,Conflicting interpretations,Uncertain significance,4,3,0.5,3,1,0,43.2,83.4,2,3
644849,1225577943,Conflicting interpretations,Likely benign,6,2,1.5,6,0,0,20.599999999999998,102.0,1,4
645043,1567799668,Conflicting interpretations,Likely benign,4,3,1.5,4,0,0,3.5,4.0,0,2
645518,1597869731,Conflicting interpretations,Likely benign,4,3,1.5,4,0,0,3.5,4.0,0,2
646029,1597876653,Conflicting interpretations,Likely benign,4,3,1.5,4,0,0,3.5,4.0,0,2
646251,1597869343,Conflicting interpretations,Likely benign,4,3,1.5,4,0,0,3.5,4.0,0,2
646505,397509237,Conflicting interpretations,Pathogenic,15,2,1.5,15,0,0,19.886666666666667,102.0,4,13
647254,756559408,Conflicting interpretations,Likely benign,7,3,1.5,7,0,0,18.642857142857142,102.0,1,6
647790,1555592789,Conflicting interpretations,Likely benign,4,3,1.5,4,0,0,3.5,4.0,0,2
648181,1597874348,Conflicting interpretations,Likely benign,4,3,1.5,4,0,0,3.5,4.0,0,2
648468,1567793330,Conflicting interpretations,Likely benign,3,2,1.5,3,0,0,3.3333333333333335,4.0,0,2
648735,763596987,Conflicting interpretations,Likely benign,7,2,1.5,7,0,0,18.228571428571428,102.0,1,4
648860,398122694,Conflicting interpretations,Likely benign,16,6,1.5,14,2,1,21.85,102.0,6,12
649341,1347533994,Conflicting interpretations,Likely benign,7,2,1.5,7,0,0,18.514285714285712,102.0,1,5
649351,80357410,Conflicting interpretations,Likely pathogenic,41,17,0.5,35,6,1,13.363414634146343,102.0,15,33
649690,1597863986,Conflicting interpretations,Likely benign,4,3,1.5,4,0,0,3.5,4.0,0,2
650348,878854949,Conflicting interpretations,Likely benign,10,2,1.5,10,0,0,15.01,102.0,2,8
650355,273897655,Conflicting interpretations,Uncertain significance,17,3,0.5,16,1,1,12.764705882352942,102.0,3,15
651402,1597862536,Conflicting interpretations,Likely benign,4,3,1.5,4,0,0,3.5,4.0,0,2
651521,1055368753,Conflicting interpretations,Likely benign,9,3,1.5,9,0,0,15.200000000000001,102.0,1,6
651964,876659510,Conflicting interpretations,Uncertain significance,13,3,0.5,12,1,0,19.092307692307692,102.0,3,10
652057,80357068,Conflicting interpretations,Likely benign,16,3,1.5,16,0,0,14.6125,102.0,5,12
652188,1597865563,Conflicting interpretations,Likely benign,4,3,1.5,4,0,0,3.5,4.0,0,2
652519,1174268388,Conflicting interpretations,Likely benign,8,3,1.5,8,0,0,16.65,102.0,1,6
653572,1597811076,Conflicting interpretations,Uncertain significance,3,2,0.5,3,0,0,29.8,83.4,1,3
653618,80357057,Conflicting interpretations,Likely benign,20,2,1.5,19,1,0,12.295,102.0,4,13
653644,879255491,Conflicting interpretations,Likely benign,14,4,1.5,12,2,0,18.892857142857142,102.0,4,11
654052,1555592634,Conflicting interpretations,Likely benign,3,2,1.5,3,0,0,3.3333333333333335,4.0,0,2
654416,1597873252,Conflicting interpretations,Likely benign,4,3,1.5,4,0,0,3.5,4.0,0,2
654531,747727601,Conflicting interpretations,Likely benign,6,2,1.5,6,0,0,21.25,102.0,1,5
655017,1597879864,Conflicting interpretations,Likely benign,4,3,1.5,4,0,0,3.5,4.0,0,2
655201,786203786,Conflicting interpretations,Likely benign,5,2,1.5,5,0,0,4.32,7.6,0,3
655565,80357178,Conflicting interpretations,Likely benign,9,3,1.5,9,0,0,15.677777777777777,102.0,1,6
655576,1597879098,Conflicting interpretations,Likely benign,4,3,1.5,4,0,0,3.5,4.0,0,2
655973,1238452758,Conflicting interpretations,Likely benign,9,2,1.5,9,0,0,26.344444444444445,107.5,2,6
656160,1597864528,Conflicting interpretations,Likely benign,4,3,1.5,4,0,0,3.5,4.0,0,2
656220,1597810455,Conflicting interpretations,Likely benign,5,4,1.5,3,2,0,24.360000000000003,83.4,3,4
656279,876660112,Conflicting interpretations,Likely benign,7,2,1.5,7,0,0,18.228571428571428,102.0,1,4
656387,1597872640,Conflicting interpretations,Likely benign,4,3,1.5,4,0,0,3.5,4.0,0,2
656411,147519994,Conflicting interpretations,Uncertain significance,16,2,0.5,16,0,0,14.15625,102.0,4,12
656566,886040910,Conflicting interpretations,Uncertain significance,2,1,0.5,1,1,0,3.0,4.0,0,2
658584,1315262605,Conflicting interpretations,Uncertain significance,9,2,0.5,8,1,0,24.533333333333335,102.0,2,7
658764,1597860658,Conflicting interpretations,Likely benign,4,3,1.5,4,0,0,3.5,4.0,0,2
659006,1161074446,Conflicting interpretations,Uncertain significance,8,2,0.5,8,0,0,21.425,102.0,2,6
659023,1380919500,Conflicting interpretations,Likely benign,12,2,1.5,11,1,0,15.258333333333333,102.0,3,10
659737,1597865476,Conflicting interpretations,Likely benign,4,3,1.5,4,0,0,3.5,4.0,0,2
660234,1597796956,Conflicting interpretations,Pathogenic,7,6,1.5,7,0,0,14.599999999999998,53.8,3,7
660456,1597875858,Conflicting interpretations,Benign,4,3,2.5,4,0,0,3.5,4.0,0,2
660524,398122652,Conflicting interpretations,Likely benign,4,1,1.5,3,1,0,23.35,83.4,1,3
660719,1597865137,Conflicting interpretations,Likely benign,4,3,1.5,4,0,0,3.5,4.0,0,2
661099,80357391,Conflicting interpretations,Likely benign,9,3,1.5,9,0,0,17.677777777777777,102.0,2,6
661167,1064794047,Conflicting interpretations,Likely benign,10,2,1.5,10,0,0,22.66,102.0,2,7
661225,56039126,Conflicting interpretations,Uncertain significance,40,2,0.5,40,0,0,14.242500000000001,107.5,10,28
662065,1597898362,Conflicting interpretations,Likely benign,3,2,1.5,3,0,0,29.8,83.4,1,3
662436,753440254,Conflicting interpretations,Uncertain significance,6,2,0.5,6,0,0,20.599999999999998,102.0,1,4
662443,747694453,Conflicting interpretations,Likely benign,12,4,1.5,10,2,0,23.091666666666665,102.0,5,9
662455,1597801649,Conflicting interpretations,Likely pathogenic,4,3,0.5,4,0,0,23.825000000000003,83.4,1,4
662612,62625299,Conflicting interpretations,Likely benign,10,3,1.5,9,1,0,16.880000000000003,102.0,2,7
663277,1597874930,Conflicting interpretations,Likely pathogenic,4,3,0.5,3,1,0,5.45,7.9,0,3
664275,1597879808,Conflicting interpretations,Likely benign,4,3,1.5,4,0,0,3.5,4.0,0,2
664325,1597866094,Conflicting interpretations,Likely benign,4,3,1.5,4,0,0,3.5,4.0,0,2
665165,80356990,Conflicting interpretations,Uncertain significance,13,2,0.5,13,0,0,14.823076923076924,102.0,3,9
665681,1597863410,Conflicting interpretations,Likely benign,4,3,1.5,4,0,0,3.5,4.0,0,2
665745,760810832,Conflicting interpretations,Likely benign,9,2,1.5,9,0,1,19.322222222222223,102.0,3,7
665843,1597830347,Conflicting interpretations,Likely pathogenic,3,2,0.5,3,0,0,46.800000000000004,134.4,1,3
682575,587780801,Conflicting interpretations,Benign,9,2,2.5,8,1,0,17.6,102.0,2,7
749133,80358072,Conflicting interpretations,Likely benign,5,1,1.5,5,0,0,5.16,7.9,0,3
751630,1597868763,Conflicting interpretations,Likely benign,2,2,1.5,2,0,0,4.0,4.0,0,1
755101,1060915,Conflicting interpretations,Benign,145,1,2.5,118,26,5,7.812413793103448,53.8,24,76
763520,1555590709,Conflicting interpretations,Uncertain significance,4,2,0.5,4,0,0,4.475,7.9,0,3
795118,397509275,Conflicting interpretations,Likely benign,13,2,1.5,12,0,1,21.76153846153846,102.0,4,12
801060,1597900455,Conflicting interpretations,Likely benign,3,2,1.5,2,1,0,31.100000000000005,83.4,1,3
801061,1567798335,Conflicting interpretations,Likely benign,3,2,1.5,3,0,0,4.633333333333334,7.9,0,3
801063,1567812175,Conflicting interpretations,Likely benign,3,2,1.5,3,0,0,4.633333333333334,7.9,0,3
801065,886040054,Conflicting interpretations,Likely benign,7,2,1.5,5,2,0,30.114285714285717,102.0,2,7
801066,1597867531,Conflicting interpretations,Benign,5,4,2.5,5,0,0,4.38,7.9,0,3
801068,80356985,Conflicting interpretations,Likely benign,15,3,1.5,15,0,0,27.753333333333334,107.5,9,11
801070,779459487,Conflicting interpretations,Likely benign,7,2,1.5,7,0,0,18.37142857142857,102.0,1,5
801071,1597862383,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,5.3,7.9,0,2
801073,80357456,Conflicting interpretations,Likely benign,10,2,1.5,10,0,0,14.99,102.0,1,8
801077,1597838973,Conflicting interpretations,Pathogenic,6,6,1.5,6,0,0,9.983333333333333,32.3,1,5
801082,1597820426,Conflicting interpretations,Likely pathogenic,7,6,0.5,7,0,0,16.82857142857143,83.4,1,7
801083,397509229,Conflicting interpretations,Likely benign,21,5,1.5,19,2,0,18.099999999999994,102.0,8,17
801084,1597820025,Conflicting interpretations,Likely benign,3,2,1.5,2,1,0,4.633333333333334,7.9,0,3
801088,1597879824,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,5.3,7.9,0,2
801089,1597879373,Conflicting interpretations,Likely benign,3,2,1.5,2,1,0,4.633333333333334,7.9,0,3
801090,773433679,Conflicting interpretations,Uncertain significance,9,3,0.5,9,0,0,19.022222222222226,102.0,2,7
803405,1597810359,Conflicting interpretations,Likely benign,2,1,1.5,1,1,0,3.0,4.0,0,2
803417,1597876640,Conflicting interpretations,Likely benign,4,4,1.5,4,0,0,3.25,4.0,0,3
803419,1597879544,Conflicting interpretations,Likely benign,2,2,1.5,2,0,0,4.0,4.0,0,1
811966,748894760,Conflicting interpretations,Likely benign,13,2,1.5,13,0,0,16.9,102.0,5,9
818253,1597878639,Conflicting interpretations,Uncertain significance,5,4,0.5,5,0,0,4.38,7.9,0,3
818573,1555592200,Conflicting interpretations,Uncertain significance,3,2,0.5,3,0,0,3.3333333333333335,4.0,0,2
818886,1064794098,Conflicting interpretations,Likely benign,10,1,1.5,9,1,0,15.320000000000002,102.0,2,9
818924,1163497041,Conflicting interpretations,Likely benign,11,3,1.5,11,0,0,15.236363636363636,102.0,2,8
818955,1597876749,Conflicting interpretations,Likely benign,2,2,1.5,2,0,0,4.0,4.0,0,1
818970,1597876729,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
818986,1468740591,Conflicting interpretations,Likely benign,6,3,1.5,6,0,0,20.933333333333334,102.0,1,3
819162,1167718207,Conflicting interpretations,Uncertain significance,6,3,0.5,6,0,0,20.933333333333334,102.0,1,3
819211,1597876039,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
819266,774159828,Conflicting interpretations,Uncertain significance,10,3,0.5,9,0,0,16.369999999999997,102.0,2,7
819382,1064793883,Conflicting interpretations,Uncertain significance,9,2,0.5,8,0,0,15.0,102.0,1,7
819410,886039957,Conflicting interpretations,Likely benign,9,2,1.5,9,0,0,16.055555555555557,102.0,2,8
819513,1597875402,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
819553,1555591512,Conflicting interpretations,Likely benign,1,1,1.5,1,0,0,4.0,4.0,0,1
819777,1597874812,Conflicting interpretations,Likely benign,4,3,1.5,4,0,0,3.5,4.0,0,2
819849,1060502329,Conflicting interpretations,Likely benign,6,2,1.5,6,0,0,4.166666666666667,7.6,0,4
819888,80357159,Conflicting interpretations,Likely benign,16,1,1.5,15,1,0,13.9875,102.0,3,13
819915,876660448,Conflicting interpretations,Likely benign,8,2,1.5,8,0,1,20.65,102.0,3,5
819955,1597874458,Conflicting interpretations,Uncertain significance,5,4,0.5,5,0,0,30.46,134.4,1,4
819989,1597874447,Conflicting interpretations,Likely pathogenic,3,3,0.5,3,0,0,5.3,7.9,0,2
820039,1597874296,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
820046,199522616,Conflicting interpretations,Likely benign,20,2,1.5,15,5,1,22.655,102.0,9,19
820139,786203937,Conflicting interpretations,Likely benign,9,1,1.5,8,1,0,21.233333333333334,102.0,4,7
820162,1060504585,Conflicting interpretations,Likely benign,4,3,1.5,4,0,0,3.5,4.0,0,2
820172,1597873869,Conflicting interpretations,Likely benign,4,3,1.5,4,0,0,4.475,7.9,0,3
820206,1597873711,Conflicting interpretations,Uncertain significance,3,3,0.5,3,0,0,4.0,4.0,0,1
820271,1597873547,Conflicting interpretations,Likely benign,4,3,1.5,4,0,0,3.5,4.0,0,2
820278,1597873443,Conflicting interpretations,Likely benign,2,2,1.5,2,0,0,4.0,4.0,0,1
820284,1334848140,Conflicting interpretations,Likely benign,7,3,1.5,7,0,0,19.02857142857143,102.0,1,4
820338,786202103,Conflicting interpretations,Likely benign,3,2,1.5,3,0,0,20.599999999999998,53.8,1,2
820342,587782843,Conflicting interpretations,Likely benign,9,1,1.5,9,0,0,18.677777777777777,102.0,3,6
820458,876660889,Conflicting interpretations,Likely benign,8,1,1.5,8,0,0,19.4,102.0,2,6
820472,878854936,Conflicting interpretations,Likely benign,9,5,1.5,7,2,0,19.95555555555556,83.4,5,7
820542,1597872628,Conflicting interpretations,Likely benign,4,3,1.5,4,0,0,3.5,4.0,0,2
820627,1597872420,Conflicting interpretations,Likely pathogenic,3,2,0.5,3,0,0,3.3333333333333335,4.0,0,2
820629,1597872432,Conflicting interpretations,Likely benign,4,3,1.5,4,0,0,3.5,4.0,0,2
820636,1597872365,Conflicting interpretations,Uncertain significance,3,3,0.5,3,0,0,4.0,4.0,0,1
820705,1597872173,Conflicting interpretations,Likely benign,4,3,1.5,4,0,0,3.5,4.0,0,2
820712,1567797015,Conflicting interpretations,Likely benign,2,2,1.5,2,0,0,4.0,4.0,0,1
820741,1597872096,Conflicting interpretations,Likely benign,2,2,1.5,2,0,0,4.0,4.0,0,1
820748,1597872085,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
820887,80357415,Conflicting interpretations,Likely benign,16,1,1.5,14,2,0,17.53125,102.0,4,12
821002,1597870869,Conflicting interpretations,Likely benign,2,2,1.5,2,0,0,4.0,4.0,0,1
821176,774730386,Conflicting interpretations,Likely benign,9,3,1.5,9,0,0,15.988888888888889,102.0,1,6
821335,1597869768,Conflicting interpretations,Uncertain significance,3,3,0.5,3,0,0,4.0,4.0,0,1
821351,1597869641,Conflicting interpretations,Likely benign,2,2,1.5,2,0,0,4.0,4.0,0,1
821355,1060502350,Conflicting interpretations,Likely benign,6,1,1.5,6,0,1,20.8,102.0,1,5
821402,765157365,Conflicting interpretations,Likely benign,6,3,1.5,6,0,0,20.933333333333334,102.0,1,3
821409,876660248,Conflicting interpretations,Likely benign,5,3,1.5,5,0,0,25.240000000000002,102.0,2,3
821422,1050289746,Conflicting interpretations,Likely benign,7,3,1.5,7,0,0,18.228571428571428,102.0,1,4
821573,1597868786,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
821584,1064795862,Conflicting interpretations,Likely benign,12,2,1.5,11,1,1,15.308333333333332,102.0,3,9
821626,1597868632,Conflicting interpretations,Likely benign,2,2,1.5,2,0,0,4.0,4.0,0,1
821740,1597867982,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
821765,1597867872,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,5.866666666666667,9.6,0,2
821790,876660901,Conflicting interpretations,Likely benign,8,3,1.5,8,0,0,20.25,134.4,1,5
821817,762589415,Conflicting interpretations,Uncertain significance,8,3,0.5,8,0,0,20.337500000000002,102.0,2,5
821939,1401324575,Conflicting interpretations,Likely benign,8,2,1.5,8,0,0,17.8125,102.0,1,5
821951,1597866960,Conflicting interpretations,Uncertain significance,3,3,0.5,3,0,0,4.0,4.0,0,1
821968,1249532992,Conflicting interpretations,Uncertain significance,7,3,0.5,7,0,0,18.442857142857143,102.0,1,4
822080,765323349,Conflicting interpretations,Likely benign,5,2,1.5,5,0,0,24.32,102.0,1,3
822244,1160165083,Conflicting interpretations,Likely benign,9,3,1.5,9,0,0,24.27777777777778,102.0,2,6
822349,1597866542,Conflicting interpretations,Likely benign,4,3,1.5,4,0,0,3.5,4.0,0,2
822416,1567801816,Conflicting interpretations,Likely benign,2,2,1.5,2,0,0,4.0,4.0,0,1
